,Datetime,Tweet Id,Text,Username
1813,2021-12-02 14:34:27+00:00,1466415471054438406,"@BacT2er Amazon公式です。ご心配をおかけしております。配達完了となっているにもかかわらず商品が届いていない場合、恐れ入りますが、一度下記ページをご参照いただければ幸いです。https://t.co/eYy7QbKPcH
問題が解決しない場合はお知らせください。よろしくお願いいたします。白井",AmazonHelp
1814,2021-12-02 14:34:25+00:00,1466415461139193867,@moe_mori_dq Amazonです。商品のお届けにつきまして、ご迷惑をおかけしております。現時点で未着の場合、恐れ入りますが本日の配達は難しいものと存じます。お届け予定日が守られず申し訳ございませんが、最新の配送状況については注文履歴または配送業者の追跡サービスよりご確認いただけますでしょうか。 粂,AmazonHelp
1815,2021-12-02 14:34:24+00:00,1466415458433777666,"@ShimayuSti Amazonです。このたびは、商品が未着との事でご迷惑をおかけし申し訳ございません。
恐れ入りますが、すでにカスタマーサービスや配送業者へご連絡頂いている状況でしょうか？お困りの際には、配送業者名や商品の発送元（Amazonか出品者か）をお知らせいただければと存じます。苅谷*",AmazonHelp
1816,2021-12-02 14:34:23+00:00,1466415455673880577,@AmazonHelp Please provide me your office details ! @amazonIN @amazonpay,K28743788Khan
1817,2021-12-02 14:34:21+00:00,1466415444596830208,"@AmazonHelp I'm trying to return a gift that says it requires Customer Support help, but the app doesn't recognize the item to return. Can someone please help me? I'd like to buy the correct fit. Thank you!",gbbloom
1818,2021-12-02 14:34:21+00:00,1466415444106125320,"@lucymjones_ Once we receive your returned package, a full refund will be issued, and e-mail confirmation will be sent. Please let us know if you have further questions or concerns. We're happy to help! (2/2) -Lynette",AmazonHelp
1819,2021-12-02 14:34:17+00:00,1466415429430255618,"@AmazonHelp So if a package is labeled “lost” by your application, and I cancel the delivery (because I’m told it’s lost and time is of the essence), I can’t get a refund until the package arrives back at your fulfillment center?  But it’s lost?  So what if it doesn’t make it back?",dl8894
1820,2021-12-02 14:34:15+00:00,1466415418076184588,"@austin_kimmy Thanks for clarifying. We're sorry to hear you didn't receive your order. Please visit: https://t.co/0Eq1Z1pBAG, to learn more about our A-to-z Guarantee and how to request a refund. If you need additional assistance with this request, please let us know. -Kay",AmazonHelp
1821,2021-12-02 14:34:13+00:00,1466415411017179150,"@AmazonHelp Message envoyé, merci",june_kilmister
1822,2021-12-02 14:34:12+00:00,1466415405971521539,"@AmazonHelp ほしい物リストに追加されていたんですが記憶にないだけかもしれません
ありがとうございます",_chickencrisp
1823,2021-12-02 14:34:07+00:00,1466415385985654785,"@bgcury Sim! Faça isso para não perder a oportunidade de receber boas notícias. 🤩 
Passe um dia lindo! 🤗 -Deb W.",AmazonHelp
1824,2021-12-02 14:34:07+00:00,1466415384970604558,@MacSieniel Wow! Imponująca kolekcja. 😍 Który sezon do tej pory podobał Ci się najbardziej? 😊 -Renata,AmazonHelp
1825,2021-12-02 14:34:06+00:00,1466415382881869832,"@lucymjones_ Hello. We're sorry to hear this! We don't have account access via social media, but we want to help. We suggest reaching out to the carrier directly here: https://t.co/cA9MTDltwa, to verify your address. (1/2)",AmazonHelp
1826,2021-12-02 14:34:03+00:00,1466415367912312837,@AmazonHelp I asked you who I contact to send a formal complaint. You haven’t answered that question. And I’m not from the US. I’m in the UK,JohnLaw245
1827,2021-12-02 14:33:49+00:00,1466415311100514310,@consaff They are NOT solving my queries which is already registered in National Consumer Forum with docket number 3091026 against @AmazonHelp  @amazonIN . I don't think @jagograhakjago @consaff have powers to solve the e-commerce issue nowadays.,Tanveer26011016
1828,2021-12-02 14:33:48+00:00,1466415308244242444,"@arukatou お気に召されたとのことで何よりでございます。😊
Amazonのまたのご利用を心よりお待ちしております。 粂",AmazonHelp
1829,2021-12-02 14:33:44+00:00,1466415291563397128,@K28743788Khan We understand waiting for a response can be tiresome. Please be assured our team will actively work on your concern and get back to you with the best possible resolution. -Ayaz,AmazonHelp
1830,2021-12-02 14:33:41+00:00,1466415277676113927,"@_N0_E1_ さようでございましたか。
アカウントサービスのメッセージセンター( https://t.co/l6F2jpcRJ7  )にて確認可能ですので、こちらご参照いただけますと幸いです。白井",AmazonHelp
1831,2021-12-02 14:33:32+00:00,1466415238354554898,"@AmazonHelp Hi Banu,
I have submitted my details a long time ago.
It's been more than 6-12 hours and I haven't received any email from the Amazon support team
Could you please give me an update?",Vinnet15
1832,2021-12-02 14:33:31+00:00,1466415236454440964,@AmazonHelp Its impossible for me to speak to human using this app/website. I need this to stop. The amount of orders iv lost and have ruined is insane at this point. I dnt think can make it any clearer that item should not be left there. I need an email address i can contact a real person,Merouac_
1833,2021-12-02 14:33:28+00:00,1466415221895880705,@ItsTHARUN1 @PrimeVideoIN @AmazonHelp consider this plz,maheshfan1234
1834,2021-12-02 14:33:14+00:00,1466415163486134283,@onod0505 Amazonです。商品のお届けにつきまして、ご迷惑をおかけしております。現時点で未着の場合、恐れ入りますが本日の配達は難しいものと存じます。最新の配送状況については注文履歴または配送業者の追跡サービスよりご確認いただけますでしょうか。 粂,AmazonHelp
1835,2021-12-02 14:32:57+00:00,1466415091054567425,"@AmazonHelp If it’s not done then what do I do ?
@amazonpay",K28743788Khan
1836,2021-12-02 14:32:52+00:00,1466415073652523028,"@MillennialComp1 @JeffBezos @AmazonHelp Hi, When you say, you did what Amazon does, what do you mean? It seems like something happened with the labels. Maybe they were not labeled clearly or correctly? -Nicole",AmazonSellerLaw
1837,2021-12-02 14:32:27+00:00,1466414968849330176,@AmazonHelp First send me mail from ur end so tht I can reply you with my details @,K28743788Khan
1838,2021-12-02 14:32:21+00:00,1466414942379200524,@Llu1s_P77 @JoeRamRa @NespressoES @MediaMarkt_es @MediaMarktGames @facua @consumidores @consumcat @consumoresponde @CAC_Fnac_ESP @AmazonHelp @pccomponentes #paacksonlospadres,Natxo8a
1839,2021-12-02 14:32:20+00:00,1466414938637934598,Gerade hat mich @amazonDE angerufen - nettes Gespräch - nachdem wir beide keine unbekannten  Anrufer entgegennehmen war der Start etwas schwierig - aber zumindest weiß ich jetzt dass es einen @Twitter Account @AmazonHelp gibt und die email stop-spoofing@amazon.com für fakemails,BMLoidl
1840,2021-12-02 14:32:20+00:00,1466414937589256194,@AmazonHelp just got off the phone with one of your executives. Simply awesome. She understood my problem so quickly and helped me in such a clinical way. I can't tell you how happy I am. Stupid @ola_supports can take a lesson or two from you. They just don't get customer service,archit_b
1841,2021-12-02 14:32:19+00:00,1466414935047655435,"@goutei2006 Amazon公式です。お届けが遅れご迷惑をお掛けしており申し訳ございません。
セールに伴い出荷や配送が遅延している可能性がございます。到着を心待ちにされているところ大変心苦しい限りですが、お届けまでいましばらくお待ちくださいますようお願いいたします。白井",AmazonHelp
1842,2021-12-02 14:32:17+00:00,1466414926692507665,@K28743788Khan Thank you for filling in your details. Kindly allow our team 12-24 hours to look into them and assist you accordingly. -Ayaz,AmazonHelp
1843,2021-12-02 14:32:12+00:00,1466414903762337794,"@Dev58609167 We will not be able share the details here. Kindly reply to the latest email received from Social Media team for further assistance.

- Jansi",AmazonHelp
1844,2021-12-02 14:32:09+00:00,1466414892748005398,"@EWaPDJhNbc2etDX このたびは、異なる商品が届いたとの事でご迷惑をおかけし申し訳ございません。リンクをご参照の上、返品のお手続きをお願いいたします。
https://t.co/nALAeuGq9b
なお、出品者が発送する商品の場合は、直接出品者へご連絡をお願いいたします。
https://t.co/4xVBG6qfYW　苅谷*",AmazonHelp
1845,2021-12-02 14:32:03+00:00,1466414865602514949,@satowex ご心配をおかけしております。お届け予定日内の場合は今しばらく到着までお待ちくださいますようお願いいたします。ご注文情報は注文履歴(https://t.co/o3PzIj35SN)にてご確認いただけます。出品者発送の商品である場合は、お手数ですが出品者に直接お問い合わせください。 https://t.co/2D17t49jAl 粂,AmazonHelp
1846,2021-12-02 14:32:00+00:00,1466414855892570114,@AmazonHelp Do u have my email address ?,K28743788Khan
1847,2021-12-02 14:31:45+00:00,1466414790293794824,@n_goofymax ご心配をおかけしております。何も無いというのはどのような状況になりましたでしょうか。担当者へお繋ぎはされておりますでしょうか。詳細をお伝えいただけますと幸いです。　谷川,AmazonHelp
1848,2021-12-02 14:31:41+00:00,1466414772480618504,@Aquib223 Please check and reply to the correspondence you must have received from our Social Media team for further assistance. -Ayaz,AmazonHelp
1849,2021-12-02 14:31:38+00:00,1466414761441173506,"@jooheonz Muito obrigado! Por gentileza, poderia entrar em contato conosco por meio do seguinte link, para verificar o seu caso: https://t.co/GFnfO7XHEa. -Diego.",AmazonHelp
1850,2021-12-02 14:31:36+00:00,1466414753027395596,"@eqdynamics Hi, thanks you for getting in touch with us today. Just to clarify, which Amazon marketplace is your account associated with (.com, .co.uk, .fr, etc.)?",AmazonHelp
1851,2021-12-02 14:31:35+00:00,1466414747423854592,@kake_nezumi (2/2)万が一、疑問点や不明点がございましたら、詳しい状況を確認させていただきます。お手数をおかけいたしますが、カスタマーサービスに文末のリンクよりお知らせ願えますでしょうか。  https://t.co/vc2jBguzeA 粂,AmazonHelp
1852,2021-12-02 14:31:32+00:00,1466414737848217611,"@JohnLaw245 Thanks for letting us know, and we appreciate your frustration. If you have any further issues with your other order, please reach out to us via the previously provided link, and we'll be happy to assist you further. -Dan",AmazonHelp
1853,2021-12-02 14:31:19+00:00,1466414683666137100,"@PrashantPanchaI We regret the inconvenience. As informed earlier, kindly follow up with our Social Media team using the link shared earlier for further assistance. -Pranay",AmazonHelp
1854,2021-12-02 14:31:19+00:00,1466414683074740234,@Merouac_ We understand your concern. Please verify the courier at the previous link provided. We're here to help. -Gina,AmazonHelp
1855,2021-12-02 14:31:15+00:00,1466414666326937614,"@kake_nezumi (1/2)上記のURLより再度確認させていただきましたが、「新品￥2,850
(￥119 / 本)」の出品のみが確認できており、500mlも確認させていただきましたが、該当の156円の商品はございませんでした。価格の低い商品が売り切れてしまったといった可能性はございます。 粂",AmazonHelp
1856,2021-12-02 14:31:14+00:00,1466414661755195397,"@SDziewanowski Die Weihnachtsabrechnung wurde als Aktion angeboten, welche es dieses Jahr leider nicht geben wird. -Stefan",AmazonHelp
1857,2021-12-02 14:31:12+00:00,1466414652569571330,"@ako_koron ご心配をおかけしております。
カスタマーサービスで確認が必要かと存じます。
誠にお手数をおかけしますが、こちらのリンクよりお問い合わせいただけますでしょうか？ https://t.co/Jezo5V2HCr　船田",AmazonHelp
1858,2021-12-02 14:31:06+00:00,1466414625377947648,"@JoeRamRa @NespressoES Y mira Linkedin que es su única red social. Muy happyflowers pero les ponen a caldo.
#paack
#paackfraude
#paacktimo
#paackladrones
@MediaMarkt_es @MediaMarktGames 
@facua @consumidores @consumcat @consumoresponde @CAC_Fnac_ESP @AmazonHelp @pccomponentes",Llu1s_P77
1859,2021-12-02 14:30:52+00:00,1466414568750600203,"@AmazonHelp nunca usei a lista de desejos então não sabia, vou começar a fazer isso!",bgcury
1860,2021-12-02 14:30:52+00:00,1466414567299457025,@0_kia019 ご確認をいただきありがとうございます。夜分遅くまでお手間をおかけして申し訳ございません。どうぞよろしくお願いいたします。　谷川,AmazonHelp
1861,2021-12-02 14:30:48+00:00,1466414553722494989,@AmazonHelp The seller contacted me and said they don't actually have the item they sold to me and took my money for so I said I wanted a refund which they agreed to but it's been weeks and I've had no refund.,austin_kimmy
1862,2021-12-02 14:30:47+00:00,1466414548311752705,"@s_imazeki ご不便をおかけしております。
恐れ入りますが、異なる端末または異なるブラウザにて、今一度お試しいただけませんでしょうか。　松元",AmazonHelp
1863,2021-12-02 14:30:45+00:00,1466414538396426241,@AmazonHelp Yes.. and they just provided me a link to terms and conditions of the card,Aquib223
1864,2021-12-02 14:30:40+00:00,1466414519425683459,@HgnAkr15grash ご不便をおかけしております。当サイトでは複数の配送センターで商品を管理しております。在庫状況や発送元など条件によっては、まとめてご注文された場合でも、別々に発送させていただくことがございます。お手数ではございますが、よろしくお願いいたします。苅谷*,AmazonHelp
1865,2021-12-02 14:30:36+00:00,1466414503080472588,@AmazonHelp 今のことろ気づいた点としてはそのくらいですかね。,_N0_E1_
1866,2021-12-02 14:30:32+00:00,1466414485967544325,@AmazonHelp 商品が配達完了で届いておらずカスタマーに問い合わせてるのですが、電話もチャットも担当者に繋がりません。どの位で繋がりますか？,happyssongs
1867,2021-12-02 14:30:32+00:00,1466414483253850122,@AmazonHelp 心強いです😭,nitousin_kirin
1868,2021-12-02 14:30:32+00:00,1466414482754834440,"@epicjlogan Olá. Lamentamos qualquer inconveniente. Poderia nos dizer qual é a data estimada de entrega do seu pedido?
-Fio L.",AmazonHelp
1869,2021-12-02 14:30:25+00:00,1466414457232314368,@AmazonHelp チャットが消えてしまったのですが、注文履歴はまだキャンセルされてない様です。反映に時間がかかるのでしょうか？,sayo55555
1870,2021-12-02 14:30:20+00:00,1466414435816423427,"@violetademetila Oi bom dia, 
Está tudo certo?
Saiba que estamos aqui para te ajudar! 😊 
-Paola A",AmazonHelp
1871,2021-12-02 14:30:06+00:00,1466414377259704326,"@MomtainingShy Hello! We understand your concern! You can find more information about unknown charges, as well as how to report them, here: https://t.co/nVBRRYW4z0. We hope this helps. -Tom",AmazonHelp
1872,2021-12-02 14:29:59+00:00,1466414347564064777,@nitousin_kirin ご確認をいただきありがとうございます。承知いたしました。発送の際の操作やお困りなことがございましたら、できる限りのサポートをさせていただきますので、ご遠慮なくお声がけをいただけますと幸いです。　谷川,AmazonHelp
1873,2021-12-02 14:29:59+00:00,1466414347459170318,@Aquib223 Could you please confirm if you’ve connected to our social media from the link shared earlier? -Ayaz,AmazonHelp
1874,2021-12-02 14:29:50+00:00,1466414308670115840,@AmazonHelp thanks I found it now go fys,wylin4wiley
1875,2021-12-02 14:29:39+00:00,1466414264256802827,@AmazonHelp Why should I wait till 13?,noose_of
1876,2021-12-02 14:29:37+00:00,1466414255956271106,@AmazonHelp My confirmation email said delivery would be 30th November. This was fine as I was working from home. Then on 29th November I received an email to say it would be delivered that day. Nothing I could do but cancel. Do you understand my situation now?,JohnLaw245
1877,2021-12-02 14:29:28+00:00,1466414217301528584,"@austin_kimmy Hey there! We're here to help. To better assist, can you provide some additional details? Did you request to cancel the item prior to it shipping? Let us know. -Kay",AmazonHelp
1878,2021-12-02 14:29:05+00:00,1466414120341753867,@AmazonHelp No help provided from your social media team,Aquib223
1879,2021-12-02 14:29:03+00:00,1466414111147839494,@GorgonDr The Premier League offers distribution rights by territory. We have secured the rights that were available for the UK for these round of matches. More information can be found here: https://t.co/pB905j5ojF. -Susan,AmazonHelp
1880,2021-12-02 14:28:54+00:00,1466414072698650636,"@AchrafH80731798 Ciao, contattaci da qui: https://t.co/Jxd553ioig per permetterci di fare una verifica. Da Twitter non abbiamo questa possibilità. -Barbara",AmazonHelp
1881,2021-12-02 14:28:54+00:00,1466414072182702082,@AmazonHelp After trying the customer support then only I'm here to seeking the help @amazonIN @AmazonHelp. Till now there is no update over this.,PrashantPanchaI
1882,2021-12-02 14:28:50+00:00,1466414056210944002,"@VanickCure We apologize for any inconvenience this may have caused. We're really sorry for the wait! Delays are rare, but can happen when unforeseen circumstances arise. Please keep us updated on these orders and let us know if they don't arrive by the revised delivery date. -Sasha",AmazonHelp
1883,2021-12-02 14:28:44+00:00,1466414033825939459,@raiyak ご心配をおかけしております。ご不快の念をおかけしている中、重ねてのご案内となり恐れ入りますが、SNS上ではセキュリティの関係上、詳細をお調べすることができません。配送状況につきましてはヤマト運輸まで直接お問い合わせをいただけますと幸いです。　谷川,AmazonHelp
1884,2021-12-02 14:28:41+00:00,1466414020085395461,"@jeiferx Thank you for confirming! We don't have access to accounts via Twitter, but we would like to help. Please contact Seller Support here: https://t.co/G8heVQyyHI. We hope this is resolved soon. -Laura",AmazonHelp
1885,2021-12-02 14:28:34+00:00,1466413987889877001,@chandanharitsa We're sorry to learn you have received damaged items in the package. We'd like to look into your concern. Have you reported this to our support team here: https://t.co/m8jh51FRm0​? -Pranay,AmazonHelp
1886,2021-12-02 14:28:31+00:00,1466413979283214344,@konnjikino (2/2) なお、チャットのお問い合わせの場合、チャット接続時はAIによるチャットボットとなりますが、「担当者につなぐ」や解決しない選択肢を選択いただければ、AIから担当者に切り替わり対応いたします。松元,AmazonHelp
1887,2021-12-02 14:28:29+00:00,1466413968994586650,"@AmazonHelp いえいえ、こちらこそこのようなツイートに返信してくださり、ありがとうございます。
気づいた点としてはスマホからAmazonのアプリ経由で出品者に連絡したところメールが返ってきたんですがそのメールに「Amazonでこのメッセージを表示する」とかかれていてタップしたところ開けなかったですね",_N0_E1_
1888,2021-12-02 14:28:26+00:00,1466413955157479424,"@dudu_ever Oiie, como vai?
Para que possamos checar o que está havendo e te auxiliar a fazer o resgate acesse: https://t.co/F39exNFRMJ iremos te ajudar por lá!
-Tai",AmazonHelp
1889,2021-12-02 14:28:24+00:00,1466413947301646345,"@Luke_MZN ご返信いただき誠にありがとうございます。
当サイトのご利用でお困りの事などがございましたら、お気軽にお声がけいただけますと幸いです。
今後ともどうぞよろしくお願いいたします。苅谷*",AmazonHelp
1890,2021-12-02 14:28:20+00:00,1466413931073875968,@CourtneyMicke Thank you for confirming. You can find your refund or replacement options via the link provided: https://t.co/MpeDJyUszm. Let us know if we can help with anything else. -Jack S,AmazonHelp
1891,2021-12-02 14:28:16+00:00,1466413912333635590,"@augustogtt Nossa! Gratos pelos comentários. Acredite que esse comentário é muito importante para avaliar o nosso serviço e que a gente tem a vontade de melhorar cada dia. 
Abraços e aproveite do seu pedido feito na Black Friday. 🤗 -Deb W.",AmazonHelp
1892,2021-12-02 14:28:14+00:00,1466413906117775374,"@konnjikino (1/2)Amazonです。ご不便をおかけしております。
お電話が混み合っている可能性がございますので、大変申し訳ございませんが、時間をあけて再度お試しいただくか、チャットでのお問い合わせもご検討いただけませんでしょうか。　松元",AmazonHelp
1893,2021-12-02 14:27:48+00:00,1466413797787246601,"@wylin4wiley Yes! After searching an item on our website, you should have a variety of filters on the left side, one of which allows you to set a price range. There are a few options for you to select as well as a field for you to enter a custom range. -Axel",AmazonHelp
1894,2021-12-02 14:27:47+00:00,1466413790761738240,"@AmazonHelp わかりました
ありがとうございます",0_kia019
1895,2021-12-02 14:27:44+00:00,1466413781815283716,@AmazonHelp 通話が接続されましたから何も無いのですが…,n_goofymax
1896,2021-12-02 14:27:31+00:00,1466413723795345409,"@AmazonHelp 家の近くにpudoがあるのでそこで送ってみます！
ありがとうございます🙏",nitousin_kirin
1897,2021-12-02 14:27:21+00:00,1466413683534401544,@AmazonHelp @AmazonHelp  Wrong is your all executive and right now I am talking with one of them. Saurag. He is telling previous associate not worked properly. so he needs my address and all my personal information again for verification,Yasir00639217
1898,2021-12-02 14:27:19+00:00,1466413674051035145,@Bigdom1West We're sorry to hear about this experience. Packages are automatically assigned to a carrier when ready to ship. Please contact the carrier for assistance with the delivery issue. You can find their contact infromation here: https://t.co/GioOjnScEV. -Christy,AmazonHelp
1899,2021-12-02 14:27:16+00:00,1466413663691149317,"@AmazonHelp Sim, tá falando que tentaram entregar 11h da noite",jooheonz
1900,2021-12-02 14:27:10+00:00,1466413636876972034,"@K28743788Khan Please note that we'd not be able to check or access your details via Twitter. Hence, please respond to the email from our team. We will look into it and assist you. -Ayaz",AmazonHelp
1901,2021-12-02 14:27:06+00:00,1466413622377123840,@AmazonHelp 注文通りのサイズが届いていたら交換の手間が発生していたので、私にとっては最上級のサービスでした。ありがとうございました。,Luke_MZN
1902,2021-12-02 14:26:58+00:00,1466413588021579783,@AmazonHelp Arey bot reply enti ra babu😐😐 time chepu mante,urstrulyanish24
1903,2021-12-02 14:26:57+00:00,1466413583357648912,@AmazonHelp And now I have to pay to return it never again,CourtneyMicke
1904,2021-12-02 14:26:53+00:00,1466413565682847760,@AmazonHelp @RoyalMailHelp Hi - Just had a notification from Royal Mail that said my delivery was returned to sender because the address was incorrect? Why is this as it would be the address I have on amazon that has never caused this issue before??,lucymjones_
1905,2021-12-02 14:26:47+00:00,1466413539191664647,@Helocassimiro Claro! Mantenha-nos informados sobre esta situação e se o problema foi resolvido com sucesso. -Lyn,AmazonHelp
1906,2021-12-02 14:26:40+00:00,1466413512314417156,@Drparvlax13 @ShieldVoC @amazon @AmazonHelp @amazonIN They still haven’t bothered to help me with my issue,IslePrism
1907,2021-12-02 14:26:32+00:00,1466413476809637892,"@amazonIN @jagograhakjago @amazon @AmazonHelp @AmazonUK 
The package was not sealed.. maggie is crushed and delivery executive kept the box and went away before we opened the door.. https://t.co/RQfrQYESIt",chandanharitsa
1908,2021-12-02 14:26:30+00:00,1466413469280968706,@AmazonHelp You don’t even know what you are saying,EbenezerAmega11
1909,2021-12-02 14:26:25+00:00,1466413448011534337,@AmazonHelp Noo,imsuryavanshi1
1910,2021-12-02 14:26:20+00:00,1466413426130001933,"@AmazonHelp Yes, I get that, but you should have never done it 7 times. That is the problem I have. My bank released most of the money but there is still money not released because of your company allowing other suppliers to do it over and over again. Not happy!!!!",iamcvicky
1911,2021-12-02 14:26:16+00:00,1466413410325708803,@AmazonHelp Just provide me your office address I will do what I have to do ! I already provided my details still am not getting any kind of help from your end @amazonIN @amazonpay @JeffBezos,K28743788Khan
1912,2021-12-02 14:26:12+00:00,1466413394970525715,"@Simplii_Sunnii Hello! We're sorry to hear your orders didn't work out. For return options, please visit: https://t.co/sa4jRlMZzs. Don't hesitate to let us know if we can assist with anything else! -Paula",AmazonHelp
1913,2021-12-02 14:26:11+00:00,1466413390281121794,@AmazonHelp 自動音声では問題解決が見込めないので、人とつながる番号を教えてください,zacky_zucky_
1914,2021-12-02 14:26:06+00:00,1466413370265985026,@AmazonHelp Yes I have. I need the orders today. That is the reason I ordered ahead. One order states it may be delivered today and the other states that it may be delivered tomorrow or Saturday. I NEED them both today. This is an inconvenience.,VanickCure
1915,2021-12-02 14:26:04+00:00,1466413360195452929,@AmazonHelp I’m trying to sell them on .com !,jeiferx
1916,2021-12-02 14:25:52+00:00,1466413312443363330,@jooheonz Você recebeu algum e-mail informando se houve um problema com a entrega do pedido? -Lyn,AmazonHelp
1917,2021-12-02 14:25:50+00:00,1466413303920578563,"@chittiii__ma お試しいただきありがとうございます。
カスタマーサービスで状況を確認させていただきます。誠に恐れ入りますが、文末のリンクよりお問い合わせいただけますでしょうか？ https://t.co/Jezo5V2HCr　船田",AmazonHelp
1918,2021-12-02 14:25:50+00:00,1466413303693922307,"@AmazonHelp 白井様返信ありがとうございます😭
リンクから試して、繋いでくださいを選択しても、
再び商品の選択に戻ってしまい、堂々巡りになってしまいます…
スマホからではキャンセルできないのでしょうか？ https://t.co/xeKmkNmcv8",ako_koron
1919,2021-12-02 14:25:49+00:00,1466413299541725196,"@AmazonHelp Amazonからの荷物。
今調べたら、11月29日から船橋で止まったまんまなんだけど。 https://t.co/np0HsPgpa2",raiyak
1920,2021-12-02 14:25:45+00:00,1466413281984270341,@AmazonHelp Gibt es dieses Jahr eigentlich keine Weihnachtsabrechnung?,SDziewanowski
1921,2021-12-02 14:25:39+00:00,1466413256696897540,"@maheshiinder We request to check for our correspondence in your registered email address using a web browser and respond to it for further assistance. Our email can be found with a subject line of “ YOUR https://t.co/qWEonRqWk3 SOCIAL MEDIA INQUIRY”. 

- Banu",AmazonHelp
1922,2021-12-02 14:25:31+00:00,1466413220483280901,"@maahirpanchal We understand your concern. However, we won't be able to provide the price difference. -Timimi",AmazonHelp
1923,2021-12-02 14:25:27+00:00,1466413205740208129,@int7516 Amazonです。ご心配をおかけしております。配達完了の表示にもかかわらず商品が届いていない場合は、一度以下のヘルプページをご参照下さい。https://t.co/yEyNigv2P5 問題が解決しない場合には、担当の配送業者と併せてご連絡いただけますようお願いいたします。　谷川,AmazonHelp
1924,2021-12-02 14:25:23+00:00,1466413188703002639,"@urstrulyanish24 We haven't made any announcement on this yet, kindly stay tuned to Amazon Prime Video for further updates.
Jyot",AmazonHelp
1925,2021-12-02 14:25:01+00:00,1466413095258107906,"@macchamonaka_ Amazonです。再配達時刻が守られていないとのことで、ご迷惑をおかけしております。
恐れ入りますが、配送状況確認のため、発送メールに記載の配送業者にお問合せいただけますでしょうか。こちらのヘルプページからも配送業者の連絡先をご確認いただけます。 https://t.co/bGhWfqZRyr 粂",AmazonHelp
1926,2021-12-02 14:24:44+00:00,1466413024437313545,"@K28743788Khan If you've shared your information in the link provided earlier, you must have received a response from our Account Specialist team. Please check for the correspondence sent to the registered email address. -Ayaz",AmazonHelp
1927,2021-12-02 14:24:42+00:00,1466413018695278600,"@zacky_zucky_ カスタマーサービスの対応においてご不快な思いをおかけし申し訳ございませんでした。
カスタマーサービスの対応品質について改善に努めて参ります。
誠に恐れ入りますが、もし現在も問題が解決していない場合は今一度カスタマーサービスへお問い合わせいただけますようお願いいたします。松元",AmazonHelp
1928,2021-12-02 14:24:39+00:00,1466413005562945538,@AmazonHelp A data estimada é 03/12,Helocassimiro
1929,2021-12-02 14:24:34+00:00,1466412984868249602,@AmazonHelp I'm trying to use the help function but the item I'm querying isn't showing to be selected as it was cancelled but not yet refunded so how can I raise this?,austin_kimmy
1930,2021-12-02 14:24:30+00:00,1466412966018965509,@sora__t0411r (2/2)この度はご家族様のご予定がある中、遅延につきましてご迷惑をおかけいたしましたことを重ねてお詫びいたします。引き続き、配送サービスの改善に努めてまいります。　谷川,AmazonHelp
1931,2021-12-02 14:24:26+00:00,1466412951389233159,@AmazonHelp I bought it ON amazon. The price changed in 1 day.,maahirpanchal
1932,2021-12-02 14:24:23+00:00,1466412937267056649,"@AmazonHelp わざわざリプありがとうございます、是非今後冬は愛用させてもらいます。
すごく気にいりました！",arukatou
1933,2021-12-02 14:24:12+00:00,1466412890626404357,"#InsideEdge3 release time ? 

@PrimeVideoIN @AmazonHelp",urstrulyanish24
1934,2021-12-02 14:24:05+00:00,1466412863027916808,"@moomoorururu Amazon公式です。配送員の対応にてご迷惑をお掛けしてしまい申し訳ございません。
Amazonから配送業者へ適宜指導・改善要求をいたします。お手数ですがカスタマーサービスまでご連絡いただけますと幸いです。https://t.co/J6YEizo6qC　白井",AmazonHelp
1935,2021-12-02 14:24:03+00:00,1466412853783678981,@AmazonHelp Eu tô no telefone aqui com o atendimento de vocês. Acho que vou resolver por lá.,Helocassimiro
1936,2021-12-02 14:23:58+00:00,1466412830576586755,"@joaooeba Oi, tudo bom? Faz quanto tempo fez a sua compra?
-Fio L.",AmazonHelp
1937,2021-12-02 14:23:44+00:00,1466412775433904131,@AmazonHelp Yes tht to couple of times @amazonIN @amazonpay @JeffBezos,K28743788Khan
1938,2021-12-02 14:23:42+00:00,1466412767011872769,"@maahirpanchal Amazon doesn't provide price match guarantee. However, we always try our best to provide the best available prices in the market. Appreciate your understanding. -Timimi",AmazonHelp
1939,2021-12-02 14:23:39+00:00,1466412751794888711,@sora__t0411r (1/2)承知いたしました。担当者へ繋がらない場合には、該当商品以外の、過去にご注文を頂いた商品を便宜上お選びいただき、 注文内容について＞適宜商品を選択＞配送について＞カスタマーサービスへ連絡 にてお進みをお試しいただけますと幸いです。　谷川,AmazonHelp
1940,2021-12-02 14:23:37+00:00,1466412745428025347,"@bgcury Ai, isso é de doer o coração... 💔  Na nossa sessão de livros sempre temos muitas ofertas todos os dias. Você já adicionou os seus livros na sua lista de desejos para receber notificação caso eles entrem em oferta? - Pah",AmazonHelp
1941,2021-12-02 14:23:36+00:00,1466412739094622218,@VanickCure Thanks for the update. Can you tell us the current tracking status of this order? You can check using the link above. Keep us posted! -Sasha,AmazonHelp
1942,2021-12-02 14:23:33+00:00,1466412726897500174,"@AnasNemer بنعتذر عن أي فعل أو رد لم ينل رضاكم، يرجى الإرسال لنا على الرابط السابق و سيتم اتخاذ كافة الإجراءات اللازمة لحل الإشكالية.
 - عمار",AmazonHelp
1943,2021-12-02 14:23:32+00:00,1466412722636173314,@AmazonHelp As you are well paid by OnePlus for selling the unworthy products that's why you are behaving like this.,KamalKMulia
